Air_Temp,Process_Temp,RPM,Torque,Tool_Wear,Vibration,Pressure,Humidity,Voltage,Current,Production_Count,Maintenance_Days_Ago,Defect,Failure
25.0,35.8,1480,33.6,107,0.41,101.9,61,219.0,11.7,591,64,0,0
27.3,42.1,1659,29.6,180,0.4,100.0,58,218.1,9.9,983,35,0,0
22.5,35.2,1419,45.4,63,0.37,103.8,54,219.4,8.5,873,61,0,0
25.5,37.7,1547,32.9,237,0.34,100.8,46,216.6,7.8,389,82,0,0
23.3,39.5,1455,44.9,209,0.39,96.1,53,224.4,12.4,990,47,0,0
30.6,49.3,1683,49.8,59,0.58,100.5,50,213.1,11.3,389,49,1,1
22.9,37.6,1538,44.9,132,0.36,99.1,34,211.7,9.4,818,35,0,0
25.2,40.2,1476,38.0,108,0.48,99.2,40,217.3,9.7,530,61,0,0
22.9,38.5,1503,30.6,74,0.55,100.2,60,212.6,11.0,308,43,1,0
27.3,46.3,1538,30.9,56,0.19,100.6,62,218.1,11.6,206,5,0,0
26.0,37.6,1629,46.1,33,0.34,102.4,68,220.4,9.5,948,79,0,0
21.2,32.1,1407,48.6,84,0.4,103.3,69,222.1,10.4,497,50,0,0
21.5,32.3,1514,40.6,69,0.54,98.3,39,217.9,9.2,389,35,0,0
29.8,42.1,1825,44.8,221,0.47,101.5,61,216.6,12.5,928,54,1,1
26.8,41.5,1150,41.3,226,0.21,101.6,36,211.5,9.6,976,67,1,0
21.8,34.1,1316,41.9,245,0.44,96.3,50,216.4,9.9,514,21,0,0
23.3,39.2,1560,44.3,154,0.65,100.8,57,223.8,9.3,562,43,0,0
25.2,34.0,1425,30.9,83,0.3,101.0,52,218.7,9.8,800,8,0,0
21.4,41.3,1534,66.1,151,0.22,100.9,59,227.6,7.6,734,71,0,0
22.9,31.5,1860,37.4,135,0.48,101.8,49,208.6,13.3,403,78,1,1
20.1,33.3,1515,29.6,222,0.41,100.0,40,212.1,6.7,473,11,0,0
21.7,38.0,1631,35.8,196,0.23,103.5,36,225.9,9.6,906,49,0,0
26.4,44.8,1617,40.2,113,0.39,103.3,32,217.1,6.0,906,85,0,0
26.2,39.8,1695,38.4,118,0.4,99.9,30,225.1,9.6,699,61,0,0
21.9,30.0,1560,50.1,72,0.39,101.5,62,214.1,9.0,321,76,0,0
26.7,43.3,1489,28.3,125,0.3,100.2,67,224.0,11.1,457,15,0,0
26.5,44.3,1618,32.9,213,0.32,99.0,52,226.6,8.4,216,14,0,0
22.6,39.1,1654,25.8,247,0.31,103.7,58,222.0,4.0,417,19,0,0
30.2,44.3,1518,33.5,142,0.59,101.4,31,219.4,7.8,704,51,0,0
30.9,44.6,1441,43.6,170,0.45,97.8,50,227.0,12.4,313,26,0,0
26.4,44.3,1553,41.7,140,0.4,102.9,45,224.1,9.7,382,63,0,0
28.5,37.0,1293,30.0,223,0.23,103.6,35,214.5,8.5,782,67,0,0
23.0,40.5,1638,38.4,44,0.44,104.3,41,229.3,4.7,481,76,0,0
19.2,35.7,1572,41.2,4,0.38,103.0,51,218.0,12.4,521,44,0,0
27.6,40.5,1420,47.8,32,0.41,98.7,33,217.8,7.9,650,83,0,0
28.5,38.0,1491,49.9,101,0.3,99.9,37,223.5,11.0,411,13,0,0
32.5,42.7,1429,52.6,158,0.45,100.0,69,214.2,13.2,514,80,1,1
23.9,41.3,1521,37.5,214,0.43,105.2,58,221.5,13.8,957,27,0,0
26.6,39.1,1598,53.2,121,0.32,97.9,69,223.5,10.9,239,46,0,0
19.8,35.4,1182,51.7,88,0.4,102.6,55,225.7,10.8,870,6,0,0
20.0,30.7,1570,23.5,151,0.65,104.2,33,221.3,9.7,562,72,0,0
24.1,41.8,1546,44.8,238,0.35,101.5,39,216.8,10.8,552,27,0,0
26.2,38.9,1481,42.3,63,0.17,98.7,65,223.8,10.4,625,70,0,0
20.5,39.3,1342,37.3,175,0.41,100.8,46,219.5,11.8,947,85,0,0
21.1,39.8,1443,39.3,43,0.44,99.4,31,219.5,8.4,551,85,0,0
31.4,46.6,1147,33.3,50,0.29,100.3,64,213.4,11.1,323,72,1,0
25.8,36.5,1420,52.2,198,0.29,103.0,57,221.1,7.0,265,31,0,0
20.7,39.8,1447,41.5,207,0.26,100.3,39,223.1,12.4,813,57,0,0
26.7,45.1,1566,50.9,19,0.4,98.7,60,221.1,12.3,992,33,1,0
27.6,46.8,1576,48.1,41,0.22,99.7,63,224.0,9.5,632,26,0,0
27.4,41.1,1298,38.4,167,0.15,102.1,35,217.7,8.7,676,68,0,0
25.3,40.1,1597,39.6,179,0.2,101.9,68,222.6,11.5,462,90,0,0
26.3,34.5,1392,47.2,199,0.13,96.9,42,224.3,10.8,219,42,0,0
21.7,35.1,1537,38.8,137,0.5,100.3,62,210.1,8.8,408,51,0,0
22.3,30.6,1561,37.4,245,0.37,103.3,65,220.9,8.2,609,40,0,0
27.0,35.9,1621,38.0,8,0.5,102.7,69,224.0,8.7,635,6,0,0
18.3,27.9,1256,41.2,111,0.26,101.0,37,226.8,11.7,928,33,0,0
23.9,41.5,1806,36.3,206,0.52,101.1,34,220.2,12.0,384,13,1,1
21.6,33.3,1640,32.4,77,0.37,101.4,60,228.1,7.1,444,79,0,0
25.5,39.6,1335,47.3,96,0.34,104.8,51,217.7,9.0,370,17,0,0
27.3,35.8,1605,44.9,78,0.32,104.5,41,215.9,9.8,423,42,0,0
23.5,38.2,1573,42.2,91,0.19,102.5,58,218.5,13.0,548,58,0,0
25.3,43.1,1608,43.4,148,0.26,102.1,68,231.0,10.1,772,37,0,0
27.7,45.9,1953,39.5,111,0.33,97.5,65,217.3,10.7,753,32,0,0
29.2,48.1,1520,37.7,188,0.44,102.3,60,234.4,10.5,626,42,0,0
28.6,46.5,1391,37.4,143,0.27,102.0,31,215.7,8.5,368,1,0,0
25.8,36.5,1370,37.5,130,0.27,99.4,49,217.6,10.2,736,22,0,0
27.0,43.4,1407,36.2,131,0.22,103.9,64,214.7,10.6,495,89,0,0
25.6,34.9,1775,43.1,18,0.56,103.1,66,215.4,9.3,310,52,0,0
21.6,39.8,1579,32.6,26,0.42,104.9,55,219.1,11.1,756,43,0,0
33.0,47.8,1379,41.4,231,0.3,100.3,56,214.5,13.0,899,17,1,1
25.3,35.8,1462,54.7,19,0.43,104.2,31,218.5,7.0,255,20,0,0
23.1,34.9,1597,34.3,108,0.43,107.4,49,214.4,13.8,868,3,0,0
22.7,39.5,1215,34.8,60,0.17,101.1,34,220.5,8.7,283,90,0,0
23.4,42.8,1742,32.4,199,0.61,102.9,51,216.1,11.2,221,71,1,1
24.9,35.8,1881,37.9,64,0.2,106.5,37,230.5,13.3,413,8,0,0
22.2,39.7,1524,39.8,150,0.63,102.0,36,225.2,11.2,683,90,0,0
22.1,32.6,1603,49.1,60,0.35,98.1,37,214.8,12.4,901,13,0,0
23.0,36.9,1385,46.2,162,0.25,100.9,34,231.9,10.6,597,73,0,0
27.0,42.3,1675,40.6,245,0.09,98.4,45,215.9,8.4,644,58,0,0
23.0,35.3,1103,42.0,250,0.57,97.0,42,219.1,11.1,475,74,1,1
25.8,45.2,1827,36.6,97,0.33,100.3,34,219.3,7.8,831,42,0,0
23.9,33.2,1321,34.0,70,0.41,99.9,31,219.7,10.3,789,35,0,0
22.2,33.4,1791,34.9,195,0.5,103.3,63,214.2,11.8,821,75,1,0
27.0,35.6,1750,46.7,23,0.34,102.9,40,226.0,8.8,914,71,0,0
24.0,38.0,1724,44.7,187,0.24,104.7,66,219.8,6.7,667,62,0,0
30.3,41.6,1789,44.8,99,0.29,103.6,54,220.2,8.7,259,11,1,1
28.0,40.5,1780,48.8,103,0.34,103.2,52,217.1,9.5,904,35,0,0
22.7,39.1,1597,53.3,64,0.41,101.6,31,226.3,11.2,477,18,0,0
25.6,39.8,1492,41.1,123,0.49,102.2,65,228.5,8.3,427,19,0,0
17.1,28.5,1414,23.5,21,0.3,101.7,32,219.2,9.7,425,40,0,0
22.9,33.0,1830,33.8,219,0.22,98.9,64,236.3,9.1,645,11,1,0
22.1,36.5,1210,38.7,152,0.28,100.5,47,213.7,8.3,542,62,0,0
22.3,36.0,1479,37.6,161,0.33,97.2,65,218.3,10.1,534,24,0,0
26.7,43.5,1585,25.4,181,0.17,101.4,54,217.3,10.8,994,72,1,1
26.4,41.8,1560,45.0,109,0.34,100.7,36,230.4,10.6,755,39,0,0
26.3,40.8,1651,40.7,60,0.48,101.6,48,226.3,8.4,824,49,0,0
28.5,41.7,1394,42.7,167,0.37,102.5,43,220.9,9.8,812,47,0,0
24.2,39.8,1691,39.0,198,0.1,101.2,61,222.8,7.3,568,52,0,0
30.5,39.4,1510,35.2,82,0.13,103.3,53,219.3,5.0,229,27,0,0
29.7,38.2,1378,40.7,212,0.16,99.4,67,228.9,9.3,729,4,0,0
23.5,39.8,1696,40.3,38,0.31,101.5,61,212.7,9.4,544,16,0,0
24.5,37.0,1505,43.4,163,0.25,103.0,69,210.8,11.2,525,57,0,0
27.5,40.0,1423,25.4,26,0.47,102.6,35,215.2,10.4,464,21,0,0
20.8,32.7,1361,59.4,56,0.39,100.2,70,212.0,11.1,559,75,0,0
25.7,41.3,1267,46.7,144,0.22,102.4,69,217.8,9.3,896,21,0,0
23.0,39.5,1560,48.6,4,0.3,103.6,56,213.6,11.0,648,3,0,0
27.7,46.1,1492,46.7,43,0.72,101.6,34,225.7,12.0,1000,69,1,0
24.8,37.1,1358,47.2,112,0.42,99.6,42,224.3,9.0,258,45,0,0
24.1,43.2,1680,34.6,154,0.42,102.7,35,215.2,7.8,603,0,0,0
27.5,44.7,1560,46.6,22,0.36,101.0,43,218.8,10.1,784,74,0,0
27.6,37.8,1433,37.2,69,0.49,99.1,34,211.4,8.0,345,50,0,0
24.7,43.5,1348,28.8,123,0.33,101.2,32,217.5,7.7,457,42,0,0
24.1,36.7,1513,35.0,127,0.28,104.2,43,223.9,9.7,888,34,0,0
24.2,34.1,1409,27.5,91,0.31,103.2,55,216.8,11.6,260,48,0,0
22.0,31.5,1861,36.9,101,0.35,100.4,54,215.7,8.1,327,47,0,0
24.3,36.2,1505,36.6,208,0.36,101.0,65,216.6,10.3,972,47,0,0
24.9,33.1,1840,47.8,235,0.14,102.6,56,221.3,8.4,274,20,1,1
21.1,36.9,1515,28.5,190,0.52,99.4,69,230.6,14.6,936,38,1,1
24.7,44.0,1495,50.6,62,0.05,102.4,55,224.7,7.8,930,60,0,0
24.3,38.0,1173,62.3,232,0.44,98.8,54,216.5,10.7,260,17,1,1
28.5,39.8,1387,42.5,21,0.16,100.9,50,219.0,8.6,498,7,0,0
28.3,42.8,1573,42.5,80,0.27,99.2,34,220.6,11.5,200,87,0,0
23.9,39.5,1159,41.3,108,0.26,100.9,61,229.6,10.1,593,65,0,0
26.3,35.6,1826,45.2,14,0.26,98.5,69,216.1,9.0,989,76,0,0
27.8,39.2,1508,44.5,8,0.21,103.8,44,221.0,9.4,646,65,0,0
27.8,39.9,1952,42.2,80,0.74,103.7,37,213.1,8.9,588,14,0,0
27.8,36.4,1677,40.7,86,0.46,100.9,58,211.7,10.3,540,76,0,0
23.7,37.4,1753,45.0,181,0.43,102.2,59,221.4,9.4,605,48,0,0
27.3,35.6,1828,50.0,154,0.31,100.9,38,213.8,10.3,787,19,0,0
22.1,40.6,1872,45.3,165,0.39,100.9,33,219.4,7.7,206,28,0,0
27.8,38.9,1643,48.6,48,0.37,102.7,67,221.6,11.4,827,68,0,0
26.5,37.2,1401,32.3,90,0.26,98.5,66,224.5,7.6,280,69,0,0
26.0,42.8,1526,30.3,150,0.2,103.4,60,226.5,9.4,373,82,0,0
27.0,46.3,1707,29.2,150,0.31,101.1,39,218.1,8.5,723,6,0,0
25.6,44.8,1873,47.1,245,0.64,101.0,31,220.9,8.9,795,20,1,1
27.6,47.2,1741,22.3,145,0.25,103.2,70,220.6,10.6,674,27,0,0
22.2,42.1,1487,40.4,114,0.48,103.9,44,214.4,5.0,427,27,0,0
23.9,36.6,1655,41.7,121,0.3,101.4,50,226.1,9.5,491,71,0,0
25.0,35.3,1494,43.0,1,0.29,101.8,53,217.7,8.2,544,31,0,0
27.0,46.6,1552,45.4,32,0.2,103.2,48,212.4,10.3,653,39,0,0
23.2,39.5,1120,55.9,184,0.4,99.6,50,222.1,9.6,858,35,1,0
23.6,35.1,1427,50.3,176,0.46,103.0,68,222.8,11.2,701,62,1,0
18.2,38.1,1342,27.5,139,0.2,98.3,56,220.6,7.7,552,38,0,0
23.7,39.5,1650,33.9,43,0.51,102.0,62,212.0,10.5,988,31,0,0
28.5,41.2,1446,37.2,122,0.22,102.3,56,220.3,7.4,244,80,0,0
26.7,37.2,1516,48.9,106,0.5,102.1,45,221.0,11.4,406,40,0,0
24.3,32.7,1289,39.2,196,0.4,102.4,65,215.1,9.3,284,51,0,0
28.3,47.8,1487,50.2,105,0.61,101.4,46,217.7,10.9,680,46,1,1
26.6,42.1,1548,47.0,98,0.4,102.2,49,212.9,11.8,426,5,0,0
26.2,38.6,1596,42.7,97,0.28,102.4,57,221.0,8.6,866,44,0,0
21.1,40.7,1676,57.5,172,0.43,96.2,30,218.9,9.4,424,73,0,0
20.8,32.1,1450,23.2,51,0.18,103.4,33,228.3,8.7,669,67,0,0
27.1,35.2,1287,35.0,2,0.63,103.5,62,217.6,6.1,444,69,0,0
22.0,40.0,1680,41.6,1,0.3,98.3,34,222.5,12.5,763,65,0,0
28.3,40.1,1361,42.5,181,0.4,105.4,56,216.3,7.5,716,26,0,0
25.0,43.1,1533,41.2,97,0.59,104.1,58,230.6,11.2,573,20,0,0
24.2,36.1,1455,46.5,236,0.34,99.4,45,228.6,12.7,947,22,0,0
24.4,39.6,1362,48.2,102,0.46,102.6,53,228.2,7.0,302,12,0,0
21.4,30.8,1279,38.5,21,0.12,100.9,57,216.1,11.4,263,75,0,0
21.9,36.1,1553,46.1,36,0.33,99.8,38,223.2,12.6,466,36,0,0
23.0,38.4,1730,34.8,145,0.57,102.7,32,215.2,11.4,795,47,0,0
21.7,36.3,1255,38.1,160,0.36,98.8,34,221.6,10.4,789,71,0,0
28.6,46.6,1569,45.0,84,0.23,102.2,65,222.2,8.5,296,5,0,0
22.3,41.8,1471,32.7,124,0.46,96.8,35,221.1,7.7,981,34,0,0
21.5,35.2,1740,13.6,162,0.31,99.2,57,221.1,13.3,633,50,0,0
27.6,47.1,1852,44.1,48,0.38,100.7,46,221.6,12.5,734,59,0,0
24.3,33.9,1604,42.6,212,0.41,99.2,33,220.8,7.9,450,40,0,0
24.8,42.7,1908,32.3,104,0.15,99.6,67,218.9,6.7,278,65,0,0
28.1,38.4,1584,35.5,249,0.48,101.8,47,216.1,11.5,459,1,1,0
27.1,39.8,1705,33.0,175,0.23,99.8,42,216.6,10.5,377,35,0,0
22.2,32.3,1657,39.0,233,0.34,101.6,47,216.5,11.5,919,49,0,0
29.8,44.8,1240,29.3,236,0.35,102.9,50,225.8,9.4,715,16,0,0
26.8,42.6,1482,38.0,168,0.4,99.8,56,218.1,8.2,729,83,0,0
26.1,35.8,1160,40.4,116,0.22,98.7,54,225.7,8.3,739,0,0,0
24.5,36.3,1256,24.9,126,0.17,100.7,63,216.2,8.8,335,73,0,0
27.3,44.3,1642,44.7,222,0.18,100.5,36,229.4,10.6,542,21,0,0
22.6,38.6,1475,29.7,132,0.2,101.5,45,219.9,11.1,897,51,0,0
27.2,43.9,1731,34.7,28,0.26,97.4,32,223.3,11.7,324,79,0,0
31.5,50.1,1474,45.5,109,0.34,104.9,58,220.8,11.1,589,19,0,0
24.2,33.7,1529,43.8,146,0.43,101.6,57,221.1,12.0,299,56,0,0
23.9,38.4,1479,44.9,9,0.37,98.7,46,213.7,16.0,630,62,0,0
19.8,31.0,1530,43.7,190,0.1,104.2,42,221.1,8.7,703,81,1,1
26.1,34.7,1092,41.4,20,0.36,103.1,36,224.2,8.4,925,69,0,0
20.3,31.9,1575,37.5,19,0.3,101.1,55,225.7,10.7,449,21,0,0
27.4,44.6,1374,62.0,11,0.43,98.8,60,221.0,9.7,935,4,0,0
23.6,35.0,1532,52.0,183,0.17,102.9,36,217.9,11.0,772,33,0,0
25.5,36.4,1285,45.6,154,0.41,101.0,65,217.6,12.0,485,0,0,0
27.5,35.9,1222,35.8,72,0.3,101.2,38,232.7,10.5,405,73,0,0
24.1,36.8,1708,48.2,222,0.32,100.1,48,219.1,9.0,887,19,0,0
21.7,39.0,1567,40.0,107,0.55,101.3,44,220.8,12.9,219,84,1,0
24.9,33.1,1626,39.3,55,0.34,98.0,66,217.1,13.1,661,27,0,0
25.5,42.3,1327,35.1,47,0.45,101.9,38,217.4,11.0,809,43,0,0
26.0,34.3,1263,29.0,79,0.55,99.4,61,219.6,9.7,292,81,0,0
24.4,37.2,1678,41.1,213,0.11,99.3,51,219.3,7.7,305,10,0,0
28.1,40.5,1200,34.6,158,0.42,100.7,33,223.0,11.4,541,30,0,0
22.6,38.1,1294,28.5,239,0.16,98.5,55,213.8,12.8,759,22,0,0
21.1,29.5,1541,37.4,248,0.32,98.7,38,216.4,10.8,962,78,0,0
26.6,36.4,1904,41.2,127,0.33,102.6,36,215.2,5.8,988,81,0,0
24.9,35.7,1545,30.4,59,0.52,99.0,52,215.0,11.0,935,49,0,0
29.5,40.2,1534,40.1,25,0.24,102.8,32,220.3,7.8,581,57,0,0
24.8,40.0,1603,41.7,210,0.52,102.6,49,219.1,9.6,777,36,0,0
20.9,39.2,1349,38.3,179,0.22,98.0,66,223.0,13.0,249,61,0,0
26.9,35.1,1457,43.2,147,0.21,102.3,35,216.8,6.0,540,7,0,0
28.9,42.6,1293,46.5,111,0.37,103.3,62,221.7,13.0,920,20,0,0
28.5,38.0,1654,50.3,214,0.12,100.9,67,207.3,8.4,616,3,1,1
28.3,37.9,1396,42.6,114,0.42,103.5,67,220.9,9.5,744,17,0,0
26.4,35.6,1419,47.4,43,0.55,99.9,56,215.1,7.0,478,68,0,0
21.8,32.2,1678,39.7,213,0.14,99.1,38,222.9,6.6,933,57,0,0
27.8,43.3,1569,38.4,219,0.44,100.1,51,225.9,10.9,211,74,1,1
22.9,42.6,1589,44.8,144,0.41,101.3,35,225.5,10.8,748,34,0,0
27.0,36.2,1218,35.0,125,0.34,100.2,38,213.6,7.8,492,57,0,0
23.3,35.5,1689,43.5,237,0.09,101.8,36,221.2,10.0,992,13,0,0
21.3,29.8,1373,27.5,0,0.39,101.7,69,218.7,9.0,759,47,0,0
24.9,40.3,1633,52.4,227,0.07,103.6,46,216.1,6.5,693,26,0,0
26.9,45.9,1283,42.1,205,0.32,99.7,70,217.7,9.4,503,56,0,0
20.0,39.3,1311,27.2,78,0.35,102.7,31,212.2,7.8,599,21,0,0
26.2,37.2,1319,29.7,139,0.42,100.1,63,227.5,11.2,869,72,0,0
25.8,40.3,1719,35.0,204,0.49,101.8,47,227.3,10.5,856,32,0,0
22.4,32.8,1552,49.9,147,0.35,104.7,65,221.6,10.0,753,25,0,0
22.5,32.6,1606,57.1,135,0.22,103.7,44,218.5,12.7,296,27,0,0
26.1,45.3,1666,28.3,127,0.47,100.0,53,228.8,10.0,568,68,1,1
26.6,46.4,1635,40.1,17,0.39,102.7,54,213.7,9.9,986,38,0,0
27.5,47.1,1656,46.8,26,0.22,103.6,67,225.5,8.5,962,60,0,0
29.9,40.2,1692,31.6,153,0.43,104.1,55,233.8,5.2,434,18,0,0
24.1,38.4,1508,39.4,150,0.49,100.8,62,222.8,7.4,739,51,0,0
22.0,34.3,1405,42.0,161,0.52,102.6,46,216.7,14.3,512,38,0,0
25.3,43.8,1832,34.0,213,0.53,104.4,56,221.0,11.5,541,56,1,0
24.9,34.9,1513,51.3,59,0.33,100.5,36,217.2,7.1,753,21,0,0
28.4,43.9,1258,36.0,228,0.55,104.9,33,220.8,10.9,896,45,1,0
28.6,45.2,1348,35.8,137,0.11,102.5,57,219.8,10.0,538,63,0,0
27.4,47.1,953,36.7,85,0.15,102.8,63,214.0,7.4,519,13,0,0
24.7,36.1,1119,37.0,32,0.26,101.4,45,220.9,7.7,693,78,0,0
24.3,36.1,1356,40.6,10,0.41,104.1,41,223.4,10.0,991,59,0,0
20.9,31.0,1364,40.1,29,0.24,100.8,67,216.6,12.3,328,45,0,0
24.2,40.0,1342,47.5,171,0.16,101.2,59,218.3,8.9,430,85,0,0
30.7,41.5,1095,40.2,109,0.53,100.3,47,220.2,12.6,477,6,1,0
22.8,32.1,1664,46.7,57,0.37,99.9,58,220.0,9.3,508,29,0,0
24.4,34.5,1500,43.5,2,0.44,99.7,49,217.5,12.5,233,46,0,0
21.0,31.7,1298,40.7,205,0.33,100.7,41,218.3,11.5,991,85,0,0
27.0,47.0,1572,40.1,54,0.19,96.2,59,218.2,7.3,396,60,0,0
21.3,38.3,1525,28.1,240,0.19,100.6,53,218.3,8.3,662,24,0,0
26.5,45.3,1905,44.1,177,0.49,102.1,44,223.3,8.6,400,0,0,0
20.0,35.0,1785,35.4,27,0.45,103.7,46,225.1,7.9,219,27,0,0
19.6,27.6,1482,44.6,31,0.29,104.4,37,222.6,12.5,308,50,0,0
24.4,37.4,1472,44.8,77,0.36,102.0,43,228.5,10.5,311,25,0,0
24.3,35.3,1302,23.0,96,0.4,102.7,34,221.7,11.2,543,68,0,0
20.2,31.0,1489,43.7,164,0.29,102.9,32,224.1,11.1,521,70,1,1
28.2,41.6,1570,41.3,128,0.13,105.4,65,230.4,8.0,784,52,0,0
24.7,34.5,1617,35.1,101,0.32,102.1,58,216.3,8.4,418,16,0,0
24.6,44.3,1767,33.1,119,0.31,103.8,64,220.2,10.3,929,59,0,0
22.6,41.1,1682,42.6,61,0.19,103.3,48,213.6,13.2,748,15,1,0
25.1,38.0,1367,51.5,16,0.28,100.8,55,220.5,9.2,390,38,0,0
26.0,37.2,1619,33.4,215,0.32,105.5,66,215.1,8.3,966,34,0,0
19.7,27.9,1395,36.4,234,0.3,100.8,35,225.1,7.9,680,55,0,0
25.9,41.2,1521,54.8,167,0.29,101.9,38,218.6,9.2,509,9,0,0
25.6,33.7,1519,35.5,0,0.26,103.4,38,219.5,6.9,780,23,0,0
27.0,37.8,1822,40.9,229,0.49,105.6,48,224.5,11.0,249,52,0,0
29.0,41.7,1630,34.1,114,0.25,101.2,38,227.2,8.5,232,59,0,0
23.7,39.9,1214,30.4,137,0.34,104.4,56,226.4,6.1,569,64,0,0
20.8,39.8,1538,41.9,234,0.43,100.8,47,218.9,12.3,647,22,0,0
25.0,36.9,1393,37.8,1,0.43,96.1,34,222.8,8.0,816,67,0,0
26.1,41.7,1553,41.6,6,0.35,100.7,45,223.6,9.8,237,30,0,0
22.7,41.9,1357,38.1,132,0.35,102.4,55,211.7,13.7,326,65,0,0
26.1,45.6,1700,36.2,23,0.06,99.1,32,225.7,13.4,271,71,1,1
28.3,36.9,1589,45.9,3,0.26,100.9,45,226.1,10.4,431,64,0,0
24.7,34.2,1575,38.1,37,0.35,101.0,55,215.1,6.6,427,57,0,0
26.4,39.8,1534,37.0,182,0.16,99.2,64,213.1,10.2,962,9,0,0
23.9,37.5,1280,42.4,173,0.28,100.7,40,222.1,11.6,975,18,0,0
27.3,45.7,1276,41.6,144,0.42,100.5,40,218.3,11.0,781,62,0,0
24.4,36.3,1474,41.7,119,0.48,99.2,52,224.2,7.0,954,90,0,0
27.5,36.0,1602,44.0,98,0.34,102.5,54,227.4,9.8,471,67,0,0
22.4,41.8,1598,46.2,75,0.1,101.1,59,216.6,11.6,494,48,0,0
22.7,31.5,1335,39.2,185,0.37,102.0,36,213.6,10.7,301,81,0,0
27.1,35.7,1591,34.8,235,0.56,101.3,56,222.2,11.6,555,80,1,0
15.3,24.6,1373,47.6,207,0.37,100.2,57,210.6,12.5,627,88,1,1
25.5,35.1,1315,45.8,209,0.33,101.9,61,229.0,7.8,684,47,0,0
28.1,42.5,1214,35.4,243,0.45,104.0,61,213.7,8.3,331,10,0,0
30.6,47.2,1529,39.4,201,0.21,105.7,47,219.8,17.2,857,45,1,0
24.7,40.1,1579,34.5,172,0.42,101.4,47,216.0,8.1,961,31,0,0
25.7,41.1,1311,45.5,186,0.33,98.8,61,214.7,9.9,350,52,0,0
26.4,39.6,1467,39.8,121,0.23,99.4,43,221.2,7.6,978,81,0,0
24.6,35.3,1338,42.1,235,0.18,101.8,30,216.3,12.5,309,58,0,0
22.8,35.3,1592,37.6,210,0.38,102.9,68,212.5,13.4,906,53,0,0
21.2,31.7,1615,50.4,207,0.36,102.6,40,216.4,10.0,738,18,0,0
23.2,33.7,1402,20.8,77,0.38,100.5,60,220.3,8.3,276,9,0,0
29.1,38.3,1194,24.8,57,0.25,103.4,47,216.7,9.5,269,47,0,0
31.3,42.5,1434,29.8,243,0.36,103.6,70,221.8,9.7,952,38,0,0
24.5,43.1,1387,46.1,108,0.33,100.4,61,217.1,8.9,958,4,0,0
22.5,36.9,1268,40.9,109,0.05,100.3,43,222.4,8.3,337,3,0,0
23.8,41.6,1301,32.2,42,0.24,102.7,65,207.6,11.6,241,48,0,0
23.4,33.2,1431,50.3,7,0.4,97.1,41,219.3,9.3,975,30,0,0
23.4,33.0,1214,34.0,159,0.43,103.2,68,223.8,13.2,545,53,0,0
25.4,43.5,1459,48.4,151,0.42,101.3,47,220.4,9.5,578,54,0,0
20.0,35.0,1791,43.6,126,0.29,103.8,52,219.9,12.5,607,17,0,0
25.5,34.2,1715,32.2,205,0.42,105.6,61,222.2,9.2,379,13,0,0
24.4,43.5,1610,37.8,180,0.51,104.5,39,215.9,9.8,719,31,0,0
23.6,40.9,1437,23.0,164,0.33,98.1,47,227.3,10.9,222,16,0,0
30.7,42.0,1468,51.0,96,0.27,100.2,55,216.2,14.0,847,53,0,0
26.6,45.5,1669,29.8,139,0.47,101.6,35,222.2,8.2,522,52,0,0
23.7,32.4,1490,27.6,138,0.32,100.4,61,212.2,9.6,547,6,0,0
23.8,39.4,1719,33.0,61,0.28,100.7,59,226.4,8.8,976,9,0,0
23.4,42.0,1375,27.8,244,0.45,97.6,41,219.2,12.9,985,57,0,0
26.0,35.1,1387,42.2,19,0.48,99.3,42,221.8,12.2,727,67,1,1
23.3,35.4,1454,53.1,189,0.3,99.9,57,220.2,11.3,555,60,0,0
24.7,36.2,1642,49.1,76,0.29,100.4,38,228.7,8.1,298,50,0,0
28.5,41.3,1507,33.8,126,0.34,104.1,36,223.6,6.0,587,79,0,0
28.4,43.4,1304,60.7,138,0.46,102.4,53,215.4,6.9,603,59,1,0
29.1,43.2,1418,34.2,245,0.17,102.9,42,221.9,11.0,378,75,1,0
20.7,40.7,1372,31.7,154,0.31,102.8,59,216.9,9.9,740,60,0,0
30.2,42.5,1531,33.4,139,0.21,104.4,67,217.8,9.3,887,30,0,0
24.9,41.8,1458,41.6,134,0.37,100.9,57,220.1,10.8,782,3,0,0
19.3,35.8,1759,56.0,116,0.51,100.6,39,219.2,8.5,244,41,0,0
20.0,32.7,1447,45.7,167,0.26,103.0,44,216.4,9.7,222,32,0,0
20.9,35.5,1259,34.7,19,0.61,98.7,52,227.0,11.5,994,37,0,0
28.1,43.1,1603,47.9,149,0.54,98.5,59,219.4,9.8,268,44,0,0
23.4,31.9,1384,43.0,75,0.25,99.4,53,219.9,10.8,453,27,0,0
28.3,45.0,1485,38.6,207,0.33,98.9,34,214.4,10.9,582,34,0,0
20.8,39.7,1398,37.6,52,0.27,103.7,68,224.1,13.2,455,44,1,0
28.5,47.7,1760,39.6,233,0.29,100.9,48,218.4,10.1,828,2,0,0
24.8,35.9,1414,38.3,155,0.42,99.1,46,222.7,10.2,902,56,0,0
23.6,37.0,1584,35.6,209,0.38,99.7,40,219.3,14.4,841,11,0,0
24.2,43.8,1378,20.8,20,0.25,101.7,32,221.0,11.1,265,64,0,0
